id,item_id,dept_id,cat_id,store_id,state_id,d_1928,d_1929,d_1930,d_1931,d_1932,d_1933,d_1934,d_1935,d_1936,d_1937,d_1938,d_1939,d_1940,d_1941
HOUSEHOLD_1_001_TX_3_evaluation,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_002_TX_3_evaluation,HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_003_TX_3_evaluation,HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_004_TX_3_evaluation,HOUSEHOLD_1_004,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,1,1,1,1,1,2,2,1,1,1,1,2,2
HOUSEHOLD_1_005_TX_3_evaluation,HOUSEHOLD_1_005,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,1,1,1,0,1,1,1,1,1
HOUSEHOLD_1_006_TX_3_evaluation,HOUSEHOLD_1_006,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,1,1,1,2,2,2,1,1,1,1,1,2,2
HOUSEHOLD_1_007_TX_3_evaluation,HOUSEHOLD_1_007,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,1,1,1,1,2,2,1,1,1,1,1,1,1
HOUSEHOLD_1_008_TX_3_evaluation,HOUSEHOLD_1_008,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,0,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_009_TX_3_evaluation,HOUSEHOLD_1_009,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_010_TX_3_evaluation,HOUSEHOLD_1_010,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_011_TX_3_evaluation,HOUSEHOLD_1_011,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_012_TX_3_evaluation,HOUSEHOLD_1_012,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,0,1,0,1,0,1,0
HOUSEHOLD_1_013_TX_3_evaluation,HOUSEHOLD_1_013,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,2,1
HOUSEHOLD_1_014_TX_3_evaluation,HOUSEHOLD_1_014,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,1,0,0,0,0,0,0,0,0,0,1,1
HOUSEHOLD_1_015_TX_3_evaluation,HOUSEHOLD_1_015,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,1,1,1,1,2,2,1,2,2,2,2,2,2
HOUSEHOLD_1_016_TX_3_evaluation,HOUSEHOLD_1_016,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,2,2,2,2,3,2,2,2,2,2,2,2,3
HOUSEHOLD_1_017_TX_3_evaluation,HOUSEHOLD_1_017,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_018_TX_3_evaluation,HOUSEHOLD_1_018,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,0,1,1,1,1,1,1,1,1,1,2
HOUSEHOLD_1_019_TX_3_evaluation,HOUSEHOLD_1_019,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,5,3,4,4,6,8,5,5,3,5,5,5,7,7
HOUSEHOLD_1_020_TX_3_evaluation,HOUSEHOLD_1_020,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_021_TX_3_evaluation,HOUSEHOLD_1_021,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,2,2,1,1,1,1,2,2,2
HOUSEHOLD_1_022_TX_3_evaluation,HOUSEHOLD_1_022,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,3,3,4,6,6,5,6,5,4,5,5,6,5
HOUSEHOLD_1_023_TX_3_evaluation,HOUSEHOLD_1_023,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,1,1,1,1,1,1,1,0,1,1,0,1,1
HOUSEHOLD_1_024_TX_3_evaluation,HOUSEHOLD_1_024,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_025_TX_3_evaluation,HOUSEHOLD_1_025,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_026_TX_3_evaluation,HOUSEHOLD_1_026,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,1,1,1,2,2,2,1,1,2,1,2,2,1
HOUSEHOLD_1_027_TX_3_evaluation,HOUSEHOLD_1_027,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,2,2,2,2,3,3,2,1,1,1,2,2,2
HOUSEHOLD_1_028_TX_3_evaluation,HOUSEHOLD_1_028,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,2,2,2,2,3,2,2,1,2,2,3,2,3
HOUSEHOLD_1_029_TX_3_evaluation,HOUSEHOLD_1_029,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,4,4,4,4,4,4,4,4,4,4,4,4,4
HOUSEHOLD_1_030_TX_3_evaluation,HOUSEHOLD_1_030,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,1,0,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_032_TX_3_evaluation,HOUSEHOLD_1_032,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,1,2,2,2,3,2,2,1,2,1,2,3,2
HOUSEHOLD_1_033_TX_3_evaluation,HOUSEHOLD_1_033,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,0,1,0,0,0,0,0,0,1
HOUSEHOLD_1_034_TX_3_evaluation,HOUSEHOLD_1_034,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,0,0,0,1,0,0,0,0,0,0,1,1
HOUSEHOLD_1_035_TX_3_evaluation,HOUSEHOLD_1_035,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_036_TX_3_evaluation,HOUSEHOLD_1_036,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,2,2,3,2,3,2,3,4,3,4,3,3,3
HOUSEHOLD_1_037_TX_3_evaluation,HOUSEHOLD_1_037,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HOUSEHOLD_1_038_TX_3_evaluation,HOUSEHOLD_1_038,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,1,0,1,0,0,1,0,1,1,1
HOUSEHOLD_1_039_TX_3_evaluation,HOUSEHOLD_1_039,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,1,2,2,1,2,2,2,1,2,2,2,3,2
HOUSEHOLD_1_040_TX_3_evaluation,HOUSEHOLD_1_040,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,4,3,4,3,4,5,5,4,3,3,3,3,4,4
HOUSEHOLD_1_042_TX_3_evaluation,HOUSEHOLD_1_042,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,2,2,2,2,2,2,2,2,2,1,2,2,2
HOUSEHOLD_1_043_TX_3_evaluation,HOUSEHOLD_1_043,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,1,1,2,1,1,1,2,1,2,1,1,2,1
HOUSEHOLD_1_044_TX_3_evaluation,HOUSEHOLD_1_044,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HOUSEHOLD_1_045_TX_3_evaluation,HOUSEHOLD_1_045,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,4,2,2,1,2,3,3,2,2,2,2,2,3,3
HOUSEHOLD_1_046_TX_3_evaluation,HOUSEHOLD_1_046,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,1,0,0,1,0,1,0,1,0,0,1,0,1
HOUSEHOLD_1_047_TX_3_evaluation,HOUSEHOLD_1_047,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,1,1,1,0,0,0,1,0,0
HOUSEHOLD_1_048_TX_3_evaluation,HOUSEHOLD_1_048,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,2,1,2,2,2,2,1,1,1,1,2,2
HOUSEHOLD_1_049_TX_3_evaluation,HOUSEHOLD_1_049,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HOUSEHOLD_1_050_TX_3_evaluation,HOUSEHOLD_1_050,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,6,7,7,8,9,8,10,7,7,5,6,8,9,10
HOUSEHOLD_1_051_TX_3_evaluation,HOUSEHOLD_1_051,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,10,10,10,10,10,12,12,10,11,11,10,11,12,13
HOUSEHOLD_1_052_TX_3_evaluation,HOUSEHOLD_1_052,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HOUSEHOLD_1_053_TX_3_evaluation,HOUSEHOLD_1_053,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,4,3,3,2,3,4,5,3,3,3,2,3,5,5
HOUSEHOLD_1_054_TX_3_evaluation,HOUSEHOLD_1_054,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,0,1,1,1,1,1,1,1,2,1,1
HOUSEHOLD_1_055_TX_3_evaluation,HOUSEHOLD_1_055,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,3,3,2,2,3,3,3,3,3,2,2,3,3
HOUSEHOLD_1_056_TX_3_evaluation,HOUSEHOLD_1_056,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_057_TX_3_evaluation,HOUSEHOLD_1_057,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_058_TX_3_evaluation,HOUSEHOLD_1_058,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,0,1,1,1,1,1,1,1,1,1,1,2
HOUSEHOLD_1_059_TX_3_evaluation,HOUSEHOLD_1_059,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_060_TX_3_evaluation,HOUSEHOLD_1_060,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_061_TX_3_evaluation,HOUSEHOLD_1_061,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_062_TX_3_evaluation,HOUSEHOLD_1_062,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_063_TX_3_evaluation,HOUSEHOLD_1_063,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,1,1,1,1,1,1,1,1,1,1,2,1,2
HOUSEHOLD_1_064_TX_3_evaluation,HOUSEHOLD_1_064,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_065_TX_3_evaluation,HOUSEHOLD_1_065,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,0,0,0,1,1,1,1,1,1
HOUSEHOLD_1_066_TX_3_evaluation,HOUSEHOLD_1_066,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,7,7,8,7,8,9,9,9,8,8,8,8,9,9
HOUSEHOLD_1_067_TX_3_evaluation,HOUSEHOLD_1_067,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,4,3,3,4,4,6,4,3,3,2,3,4,4
HOUSEHOLD_1_068_TX_3_evaluation,HOUSEHOLD_1_068,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HOUSEHOLD_1_069_TX_3_evaluation,HOUSEHOLD_1_069,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,1,0,0,0,0,1,0,1,1,1
HOUSEHOLD_1_070_TX_3_evaluation,HOUSEHOLD_1_070,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HOUSEHOLD_1_071_TX_3_evaluation,HOUSEHOLD_1_071,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,1,1,1,0,0,0,0,0,1,1
HOUSEHOLD_1_072_TX_3_evaluation,HOUSEHOLD_1_072,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,2,2,2,2,2,3,2,2,2,2,2,2,2
HOUSEHOLD_1_073_TX_3_evaluation,HOUSEHOLD_1_073,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_074_TX_3_evaluation,HOUSEHOLD_1_074,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_075_TX_3_evaluation,HOUSEHOLD_1_075,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,2,2,2,3,3,2,3,2,2,2,2,3,2
HOUSEHOLD_1_076_TX_3_evaluation,HOUSEHOLD_1_076,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_077_TX_3_evaluation,HOUSEHOLD_1_077,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,0,1,1,1,1
HOUSEHOLD_1_078_TX_3_evaluation,HOUSEHOLD_1_078,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_079_TX_3_evaluation,HOUSEHOLD_1_079,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,1,1,0,0,0,0,0,1,1
HOUSEHOLD_1_080_TX_3_evaluation,HOUSEHOLD_1_080,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,3,2,2,3,3,3,3,3,2,2,2,3,3
HOUSEHOLD_1_081_TX_3_evaluation,HOUSEHOLD_1_081,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_082_TX_3_evaluation,HOUSEHOLD_1_082,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,1,1,1,1,1,2,2,1,2,2,1,2,2
HOUSEHOLD_1_083_TX_3_evaluation,HOUSEHOLD_1_083,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,5,5,6,6,8,8,6,6,5,5,5,7,9,8
HOUSEHOLD_1_085_TX_3_evaluation,HOUSEHOLD_1_085,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_086_TX_3_evaluation,HOUSEHOLD_1_086,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,4,4,4,4,4,4,4,4,4,3,4,3,4,4
HOUSEHOLD_1_087_TX_3_evaluation,HOUSEHOLD_1_087,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_088_TX_3_evaluation,HOUSEHOLD_1_088,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,0,0,0,1,1,0,0,0,0,0,1,1
HOUSEHOLD_1_089_TX_3_evaluation,HOUSEHOLD_1_089,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_090_TX_3_evaluation,HOUSEHOLD_1_090,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,3,3,3,3,4,5,4,3,3,3,4,5,5
HOUSEHOLD_1_091_TX_3_evaluation,HOUSEHOLD_1_091,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_092_TX_3_evaluation,HOUSEHOLD_1_092,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_093_TX_3_evaluation,HOUSEHOLD_1_093,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,1,1,0,1,1,0,1,1,1
HOUSEHOLD_1_094_TX_3_evaluation,HOUSEHOLD_1_094,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,2,2,1,2,2,2,2,2,2,2,2,2,2
HOUSEHOLD_1_095_TX_3_evaluation,HOUSEHOLD_1_095,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_096_TX_3_evaluation,HOUSEHOLD_1_096,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,4,4,5,4,6,6,6,6,4,5,6,5,7,6
HOUSEHOLD_1_097_TX_3_evaluation,HOUSEHOLD_1_097,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_098_TX_3_evaluation,HOUSEHOLD_1_098,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,2,1,1,1,1,1,1,1,2,1,1,1
HOUSEHOLD_1_099_TX_3_evaluation,HOUSEHOLD_1_099,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,1,0,0,1,1,1,1,0,0,1,1,1,1
HOUSEHOLD_1_100_TX_3_evaluation,HOUSEHOLD_1_100,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,1,1,0,0,0,0,0,0,1
HOUSEHOLD_1_101_TX_3_evaluation,HOUSEHOLD_1_101,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_102_TX_3_evaluation,HOUSEHOLD_1_102,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,0,1,1,1,1,1,0,1,1,1,1
HOUSEHOLD_1_103_TX_3_evaluation,HOUSEHOLD_1_103,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,1,1,0,1,0,0,1,1,1,1
HOUSEHOLD_1_104_TX_3_evaluation,HOUSEHOLD_1_104,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_105_TX_3_evaluation,HOUSEHOLD_1_105,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_106_TX_3_evaluation,HOUSEHOLD_1_106,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,6,5,6,6,5,6,6,6,5,5,5,5,6,6
HOUSEHOLD_1_107_TX_3_evaluation,HOUSEHOLD_1_107,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_108_TX_3_evaluation,HOUSEHOLD_1_108,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_109_TX_3_evaluation,HOUSEHOLD_1_109,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,0,1,0,1,1,1
HOUSEHOLD_1_110_TX_3_evaluation,HOUSEHOLD_1_110,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,19,19,18,18,20,21,20,19,19,19,19,20,20,20
HOUSEHOLD_1_112_TX_3_evaluation,HOUSEHOLD_1_112,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,2,1,1,1,1,1,1,2,2
HOUSEHOLD_1_113_TX_3_evaluation,HOUSEHOLD_1_113,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,4,4,4,4,4,5,4,4,4,3,3,3,4,3
HOUSEHOLD_1_114_TX_3_evaluation,HOUSEHOLD_1_114,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,2,2,3,3,4,3,4,2,3,3,2,4,3
HOUSEHOLD_1_115_TX_3_evaluation,HOUSEHOLD_1_115,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,0,1,1,1,0,1,1,1,1,1,1
HOUSEHOLD_1_116_TX_3_evaluation,HOUSEHOLD_1_116,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HOUSEHOLD_1_117_TX_3_evaluation,HOUSEHOLD_1_117,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_118_TX_3_evaluation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,9,6,4,2,4,8,10,6,5,3,3,5,8,9
HOUSEHOLD_1_119_TX_3_evaluation,HOUSEHOLD_1_119,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,-1,1,0,0,1,2,2,1,1,2,2,3,3,3
HOUSEHOLD_1_120_TX_3_evaluation,HOUSEHOLD_1_120,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_121_TX_3_evaluation,HOUSEHOLD_1_121,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,2,2,2,2,1,1,1,2,2,2,2
HOUSEHOLD_1_122_TX_3_evaluation,HOUSEHOLD_1_122,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_123_TX_3_evaluation,HOUSEHOLD_1_123,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_124_TX_3_evaluation,HOUSEHOLD_1_124,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_125_TX_3_evaluation,HOUSEHOLD_1_125,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_126_TX_3_evaluation,HOUSEHOLD_1_126,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_127_TX_3_evaluation,HOUSEHOLD_1_127,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,2,1,1,2,2,2,1,2,1,1,2,1,1
HOUSEHOLD_1_128_TX_3_evaluation,HOUSEHOLD_1_128,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,0,1,0,0,1,1
HOUSEHOLD_1_129_TX_3_evaluation,HOUSEHOLD_1_129,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HOUSEHOLD_1_130_TX_3_evaluation,HOUSEHOLD_1_130,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,1,1,1,1,1,1,1,1,1,1,2,1,1
HOUSEHOLD_1_131_TX_3_evaluation,HOUSEHOLD_1_131,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOUSEHOLD_1_132_TX_3_evaluation,HOUSEHOLD_1_132,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,0,0,1,1,1,1,1,0,1,1,1,1,1
HOUSEHOLD_1_133_TX_3_evaluation,HOUSEHOLD_1_133,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_134_TX_3_evaluation,HOUSEHOLD_1_134,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,0,0,1,0,0,1,0,1,1,1,1,0
HOUSEHOLD_1_135_TX_3_evaluation,HOUSEHOLD_1_135,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HOUSEHOLD_1_136_TX_3_evaluation,HOUSEHOLD_1_136,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,5,1,-2,-2,-2,-2,1,-1,-1,-4,-4,-3,-2,-2
HOUSEHOLD_1_137_TX_3_evaluation,HOUSEHOLD_1_137,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_138_TX_3_evaluation,HOUSEHOLD_1_138,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,0,0,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_139_TX_3_evaluation,HOUSEHOLD_1_139,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,-1,0,2,-1,0,0,-1,-1,-1,0,0
HOUSEHOLD_1_140_TX_3_evaluation,HOUSEHOLD_1_140,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,2,1,1,1,1,1,2,2
HOUSEHOLD_1_141_TX_3_evaluation,HOUSEHOLD_1_141,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,2,2,2,2,2,3,2,1,2,2,2,3,3
HOUSEHOLD_1_142_TX_3_evaluation,HOUSEHOLD_1_142,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,3,3,2,2,3,3,4,3,2,2,3,3,4,3
HOUSEHOLD_1_143_TX_3_evaluation,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOUSEHOLD_1_144_TX_3_evaluation,HOUSEHOLD_1_144,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_1_145_TX_3_evaluation,HOUSEHOLD_1_145,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,1,1,0,0,0,0,1,1,1
HOUSEHOLD_1_146_TX_3_evaluation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_1_147_TX_3_evaluation,HOUSEHOLD_1_147,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2,3,2,2,2,3,3,3,3,2,1,2,3,3
HOUSEHOLD_1_148_TX_3_evaluation,HOUSEHOLD_1_148,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
